          -1,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           1
           0,           1
           0,           1
           0,           1
           0,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           1
          -1,           2
          -1,           2
          -1,           2
          -1,           2
          -1,           2
          -1,           2
           0,           2
           0,           2
          -1,           2
           0,           2
           0,           2
          -1,           2
          -1,           2
           0,           3
          -1,           3
          -1,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           3
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           4
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           5
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           6
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           7
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           8
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,           9
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          10
           0,          11
           0,          11
           0,          11
           0,          11
           0,          11
           1,          11
           1,          11
           1,          11
           1,          11
           1,          11
           1,          11
           1,          11
           1,          11
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          12
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          13
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          14
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          15
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          16
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          17
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          18
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          19
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          20
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           1,          21
           2,          21
           1,          21
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          22
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          23
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          24
           2,          25
           2,          25
           2,          25
           2,          25
           2,          25
           2,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          25
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          26
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          27
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          28
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          29
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          30
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          31
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          32
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           3,          33
           4,          33
           3,          33
           4,          33
           4,          33
           4,          33
           4,          33
           4,          33
           4,          33
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          34
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          35
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          36
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           4,          37
           5,          37
           5,          37
           5,          37
           5,          37
           5,          37
           5,          37
           5,          37
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           5,          38
           6,          38
           6,          38
           6,          38
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          39
           6,          40
           6,          40
           6,          40
           6,          40
           6,          40
           7,          40
           6,          40
           6,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          40
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          41
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           7,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          42
           8,          43
           8,          43
           8,          43
           8,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          43
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          44
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
           9,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          45
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          10,          46
          11,          46
          11,          46
          11,          46
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          11,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          12,          47
          13,          47
          13,          47
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          13,          48
          14,          48
          14,          48
          13,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          14,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          15,          48
          16,          48
          16,          48
          16,          48
          16,          49
          16,          49
          16,          49
          16,          49
          16,          49
          16,          49
          16,          49
          16,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          17,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          18,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          19,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          20,          49
          21,          49
          21,          49
          21,          49
          21,          49
          21,          49
          21,          49
          21,          49
          22,          49
          22,          49
          22,          49
          22,          49
          22,          49
          22,          49
          22,          49
          23,          49
          23,          49
          23,          49
          23,          49
          23,          49
          23,          49
          23,          49
          24,          49
          24,          49
          24,          49
          24,          49
          24,          49
          24,          49
          25,          49
          25,          49
          25,          49
          25,          49
          25,          49
          26,          49
          26,          49
          26,          49
          26,          49
          26,          49
          26,          49
          27,          49
          27,          49
          27,          49
          27,          49
          27,          49
          28,          49
          28,          49
          28,          49
          28,          49
          29,          49
          29,          49
          29,          49
          29,          49
          29,          49
          30,          49
          30,          49
          30,          49
          30,          49
          30,          49
          31,          49
          31,          49
          31,          49
          31,          49
          32,          49
          32,          49
          32,          49
          32,          49
          32,          49
          33,          49
          33,          49
          33,          49
          34,          49
          34,          49
          34,          49
          34,          49
          35,          49
          35,          50
          35,          49
          35,          49
          36,          49
          36,          49
          36,          49
          36,          49
          37,          49
          37,          49
          37,          49
          38,          49
          38,          49
          38,          49
          39,          49
          39,          49
          39,          49
          40,          49
          40,          49
          40,          49
          41,          49
          41,          49
          41,          49
          42,          49
          42,          49
          42,          49
          43,          49
          43,          49
          43,          49
          44,          49
          44,          49
          44,          49
          45,          49
          45,          49
          46,          49
          46,          49
          46,          49
          47,          49
          47,          49
          48,          49
          48,          49
          49,          49
          49,          49
          49,          49
          50,          49
          50,          49
          51,          49
          51,          49
          51,          49
          52,          49
          52,          49
          53,          49
          53,          49
          54,          49
          54,          49
          54,          49
          55,          49
          55,          49
          55,          49
          56,          49
          57,          49
          57,          49
          57,          49
          58,          49
          58,          49
          59,          49
          59,          49
          60,          49
          60,          49
          60,          49
          61,          49
          61,          49
          62,          49
          62,          49
          63,          49
          63,          49
          64,          49
          64,          49
          65,          49
          65,          49
          65,          49
          66,          49
          66,          49
          67,          49
          67,          49
          68,          49
          68,          49
          69,          49
          69,          49
          70,          49
          70,          49
          70,          49
          71,          49
          72,          49
          72,          49
          73,          49
          73,          49
          74,          49
          74,          49
          74,          49
          75,          49
          76,          49
          76,          49
          77,          49
          77,          49
          78,          49
          78,          49
          79,          49
          79,          49
          80,          49
          81,          49
          81,          49
          82,          49
          83,          49
          83,          49
          84,          49
          85,          49
          85,          49
          86,          49
          87,          49
          87,          49
          88,          49
          89,          49
          89,          49
          90,          49
          91,          49
          92,          49
          92,          49
          93,          49
          94,          48
          95,          48
          95,          48
          96,          48
          97,          48
          98,          48
          99,          48
         100,          48
         101,          48
         101,          48
         102,          48
         103,          48
         104,          48
         105,          48
         106,          48
         107,          48
         108,          48
         109,          48
         110,          48
         111,          48
         112,          48
         113,          48
         114,          48
         115,          48
         116,          48
         117,          48
         118,          48
         119,          48
         120,          48
         121,          48
         122,          48
         123,          48
         125,          48
         126,          48
         127,          48
         128,          48
         129,          48
         130,          48
         131,          48
         132,          48
         133,          48
         134,          48
         135,          48
         136,          48
         138,          48
         139,          48
         140,          48
         141,          48
         142,          48
         144,          48
         145,          48
         146,          48
         147,          48
         148,          47
         150,          47
         151,          47
         152,          47
         154,          47
         155,          47
         156,          47
         158,          47
         159,          47
         160,          47
         162,          47
         163,          47
         165,          47
         166,          47
         167,          47
         168,          47
         170,          47
         171,          47
         172,          47
         173,          47
         175,          47
         176,          47
         177,          47
         178,          47
         180,          47
         181,          47
         182,          47
         183,          47
         185,          47
         186,          47
         187,          47
         188,          47
         190,          47
         191,          47
         192,          47
         194,          47
         195,          47
         196,          47
         198,          47
         199,          47
         200,          47
         202,          46
         203,          46
         204,          46
         206,          46
         207,          46
         209,          46
         210,          46
         212,          46
         213,          46
         214,          46
         216,          46
         217,          46
         219,          46
         220,          46
         221,          46
         223,          46
         224,          46
         226,          46
         227,          46
         228,          46
         230,          46
         231,          46
         232,          46
         234,          46
         235,          46
         236,          46
         238,          46
         239,          46
         240,          46
         242,          46
         243,          46
         245,          46
         246,          46
         247,          46
         249,          46
         250,          45
         252,          45
         253,          45
         255,          45
         256,          45
         258,          45
         259,          45
         261,          45
         262,          45
         264,          45
         265,          45
         266,          45
         268,          45
         269,          45
         271,          45
         272,          45
         273,          45
         275,          45
         276,          45
         277,          45
         279,          45
         280,          45
         281,          45
         282,          45
         284,          45
         285,          45
         286,          45
         288,          45
         289,          45
         290,          45
         292,          45
         293,          44
         294,          44
         296,          44
         297,          44
         299,          44
         300,          44
         301,          44
         303,          44
         304,          44
         306,          44
         307,          44
         309,          44
         310,          44
         312,          44
         313,          44
         315,          44
         316,          44
         317,          44
         319,          44
         320,          44
         322,          44
         323,          44
         324,          44
         326,          44
         327,          44
         328,          44
         330,          44
         331,          44
         333,          43
         334,          43
         335,          43
         337,          43
         338,          43
         339,          43
         341,          43
         342,          43
         344,          43
         345,          43
         347,          43
         348,          43
         350,          43
         352,          43
         353,          43
         355,          43
         356,          43
         358,          43
         360,          43
         362,          43
         363,          43
         365,          43
