           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,           0
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           0,         700
           1,         700
           1,         700
           1,         700
           2,         700
           2,        -700
           2,         700
           3,         700
           3,         700
           3,         700
           4,         700
           4,         700
           4,         700
           5,         700
           5,         700
           5,         700
           5,         700
           5,         700
           5,         700
           5,        -700
           5,         700
           5,         700
           6,        -700
           6,         700
           6,         700
           6,         700
           7,         700
           7,         700
           7,         700
           7,         700
           8,         700
           8,         700
           8,         700
           9,        -700
           9,         700
           9,         700
          10,         700
          10,         700
          11,         700
          12,        -700
          13,         700
          13,         700
          14,         700
          14,         700
          15,         700
          16,         700
          17,         700
          17,        -700
          18,         700
          19,         700
          20,        -700
          21,         700
          22,         700
          23,        -700
          24,         700
          25,         700
          26,        -700
          27,         700
          28,         700
          29,         700
          30,         700
          31,        -700
          32,         700
          33,         700
          34,         700
          35,         700
          36,         700
          37,         700
          38,         700
          39,         700
          40,         700
          41,         700
          42,         700
          43,        -700
          44,         700
          45,        -700
          47,         700
          47,         700
          49,        -700
          50,         700
          52,         700
          53,         700
          55,         700
          56,         700
          57,         700
          58,         700
          60,         700
          61,        -700
          62,         700
          63,        -700
          65,        -700
          66,         700
          68,         700
          69,         700
          71,         700
          72,        -700
          74,         700
          75,         700
          76,         700
          77,         700
          79,         700
          80,        -700
          81,         700
          82,        -700
          84,         700
          85,         700
          86,        -700
          87,        -700
          89,         700
          89,        -700
          91,         700
          92,         700
          93,        -700
          94,         700
          95,         700
          96,        -700
          97,         700
          97,        -700
          98,        -700
          99,         700
         100,         700
         100,        -700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,         700
         102,         700
         102,         700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,         700
         101,         700
         101,         700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,         700
         101,         700
         102,        -700
         102,         700
         102,         700
         102,         700
         102,         700
         102,         700
         102,        -700
         102,         700
         102,         700
         102,         700
         102,        -700
         102,         700
         102,         700
         102,        -700
         102,        -700
         102,         700
         102,         700
         102,        -700
         102,         700
         102,         700
         102,        -700
         102,         700
         102,         700
         101,        -700
         101,        -700
         101,         700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,        -700
         101,         700
         101,         700
         101,         700
         101,         700
         101,         700
         101,         700
         101,         700
         101,        -700
         101,         700
         101,        -700
         101,        -700
         101,        -700
         101,         700
         101,        -700
         101,        -700
         102,         700
         102,        -700
         102,         700
         102,         700
         102,         700
         101,         700
         101,        -700
         101,         700
