      -10436,           1
      -10436,           3
      -10436,           4
      -10436,           6
      -10436,           7
      -10436,           9
      -10436,          10
      -10436,          12
      -10436,          14
      -10436,          15
      -10436,          17
      -10436,          18
      -10436,          20
      -10436,          21
      -10436,          23
      -10436,          25
      -10436,          26
      -10436,          28
      -10436,          29
      -10436,          31
      -10436,          32
      -10436,          34
      -10436,          35
      -10436,          37
      -10436,          39
      -10436,          40
      -10435,          42
      -10435,          43
      -10435,          45
      -10435,          46
      -10435,          48
      -10435,          49
      -10435,          51
      -10435,          52
      -10435,          54
      -10435,          55
      -10435,          57
      -10435,          58
      -10435,          60
      -10435,          61
      -10435,          63
      -10434,          64
      -10434,          66
      -10434,          67
      -10434,          69
      -10434,          70
      -10434,          72
      -10433,          73
      -10433,          75
      -10433,          76
      -10433,          77
      -10432,          79
      -10432,          80
      -10432,          82
      -10431,          83
      -10431,          85
      -10431,          86
      -10430,          87
      -10430,          89
      -10430,          90
      -10429,          92
      -10429,          93
      -10428,          94
      -10428,          96
      -10427,          97
      -10426,          99
      -10426,         100
      -10425,         101
      -10425,         103
      -10424,         104
      -10423,         105
      -10422,         107
      -10422,         108
      -10421,         109
      -10420,         111
      -10419,         112
      -10418,         113
      -10417,         115
      -10416,         116
      -10415,         117
      -10414,         118
      -10413,         120
      -10412,         121
      -10411,         122
      -10409,         123
      -10408,         125
      -10407,         126
      -10405,         127
      -10404,         128
      -10402,         129
      -10400,         131
      -10399,         132
      -10397,         133
      -10396,         134
      -10394,         135
      -10392,         136
      -10390,         138
      -10389,         139
      -10387,         140
      -10385,         141
      -10383,         142
      -10381,         143
      -10379,         144
      -10377,         145
      -10375,         146
      -10373,         147
      -10370,         148
      -10368,         150
      -10366,         151
      -10363,         152
      -10360,         153
      -10357,         154
      -10355,         155
      -10352,         156
      -10349,         157
      -10346,         158
      -10343,         158
      -10340,         159
      -10337,         160
      -10334,         161
      -10331,         162
      -10327,         163
      -10324,         164
      -10321,         165
      -10317,         166
      -10314,         167
      -10310,         168
      -10306,         168
      -10302,         169
      -10297,         170
      -10293,         171
      -10289,         172
      -10285,         172
      -10281,         173
      -10277,         174
      -10273,         175
      -10269,         176
      -10264,         176
      -10259,         177
      -10254,         178
      -10249,         178
      -10244,         179
      -10239,         180
      -10234,         180
      -10229,         181
      -10224,         182
      -10219,         182
      -10214,         183
      -10208,         184
      -10202,         184
      -10196,         185
      -10190,         185
      -10185,         186
      -10179,         187
      -10173,         187
      -10167,         188
      -10160,         188
      -10154,         189
      -10147,         189
      -10140,         190
      -10134,         190
      -10127,         191
      -10121,         191
      -10114,         192
      -10106,         192
      -10099,         192
      -10091,         193
      -10084,         193
      -10077,         194
      -10070,         194
      -10062,         194
      -10054,         195
      -10046,         195
      -10038,         195
      -10030,         196
      -10022,         196
      -10014,         196
      -10005,         197
       -9996,         197
       -9988,         197
       -9980,         197
       -9971,         198
       -9962,         198
       -9953,         198
       -9943,         198
       -9934,         198
       -9925,         198
       -9916,         199
       -9906,         199
       -9896,         199
       -9886,         199
       -9877,         199
       -9867,         199
       -9857,         199
       -9846,         199
       -9836,         199
       -9826,         199
       -9816,         199
       -9805,         199
       -9793,         200
       -9783,         199
       -9773,         199
       -9761,         199
       -9750,         199
       -9738,         199
       -9727,         199
       -9716,         199
       -9704,         199
       -9692,         199
       -9681,         199
       -9669,         199
       -9657,         199
       -9644,         198
       -9632,         198
       -9621,         198
       -9608,         198
       -9595,         198
       -9582,         198
       -9570,         197
       -9557,         197
       -9543,         197
       -9531,         197
       -9518,         196
       -9504,         196
       -9490,         196
       -9477,         195
       -9464,         195
       -9449,         195
       -9435,         194
       -9422,         194
       -9408,         194
       -9393,         193
       -9379,         193
       -9365,         192
       -9349,         192
       -9335,         192
       -9321,         191
       -9306,         191
       -9290,         190
       -9276,         190
       -9261,         189
       -9244,         189
       -9229,         188
       -9214,         188
       -9198,         187
       -9182,         187
       -9167,         186
       -9150,         185
       -9134,         185
       -9118,         184
       -9101,         184
       -9085,         183
       -9069,         182
       -9052,         182
       -9035,         181
       -9019,         180
       -9001,         180
       -8984,         179
       -8968,         178
       -8950,         178
       -8932,         177
       -8915,         176
       -8897,         176
       -8880,         175
       -8862,         174
       -8844,         173
       -8826,         172
       -8808,         172
       -8789,         171
       -8772,         170
       -8753,         169
       -8734,         168
       -8717,         168
       -8697,         167
       -8679,         166
       -8660,         165
       -8641,         164
       -8622,         163
       -8603,         162
       -8584,         161
       -8565,         160
       -8545,         159
       -8526,         158
       -8506,         158
       -8486,         157
