           3,           0
           3,           0
           3,         200
           3,         200
           3,         200
           3,         200
           3,         200
           3,         200
           3,         200
           3,         200
           3,         200
           4,         200
           4,         200
           5,         200
           6,         200
           7,         200
           8,         200
           9,         200
          10,        -200
          12,         200
          13,         200
          15,         200
          17,         200
          18,         200
          20,         200
          22,         200
          24,         200
          26,         200
          28,         200
          30,         200
          32,         200
          34,         200
          37,        -200
          39,         200
          42,         200
          45,        -200
          48,         200
          51,         200
          55,         200
          58,         200
          61,         200
          65,         200
          68,         200
          72,         200
          75,         200
          79,         200
          82,        -200
          86,         200
          90,         200
          93,         200
          98,         200
         102,         200
         106,        -200
         111,         200
         115,         200
         120,         200
         125,         200
         129,         200
         134,         200
         138,         200
         143,        -200
         147,         200
         152,         200
         158,        -200
         164,         200
         169,         200
         174,        -200
         180,         200
         185,         200
         190,        -200
         195,         200
         201,         200
         206,         200
         212,         200
         218,        -200
         224,         200
         229,         200
         234,         200
         240,         200
         245,         200
         251,         200
         257,         200
         264,         200
         270,         200
         276,         200
         282,         200
         288,        -200
         295,         200
         301,        -200
         308,         200
         315,         200
         323,        -200
         329,         200
         336,         200
         343,         200
         350,         200
         357,         200
         364,         200
         372,         200
         379,         200
         385,        -200
         392,         200
         400,        -200
         407,        -200
         416,         200
         424,         200
         432,         200
         439,         200
         446,        -200
         454,         200
         462,         200
         470,         200
         478,         200
         486,         200
         493,        -200
         501,         200
         509,        -200
         518,         200
         526,         200
         534,        -200
         542,        -200
         550,         200
         559,        -200
         568,         200
         576,         200
         584,        -200
         592,         200
         600,         200
         609,        -200
         617,         200
         626,        -200
         634,        -200
         641,         200
         650,         200
         658,        -200
         667,         200
         675,         200
         683,        -200
         691,         200
         699,         200
         708,         200
         716,         200
         725,         200
         733,         200
         740,        -200
         749,         200
         757,         200
         767,        -200
         775,         200
         784,         200
         792,         200
         801,         200
         810,         200
         820,         200
         828,        -200
         837,         200
         846,         200
         855,         200
         865,        -200
         875,         200
         884,         200
         892,         200
         902,         200
         912,         200
         922,        -200
         931,         200
         941,         200
         951,         200
         961,        -200
         972,         200
         982,         200
         991,        -200
        1001,        -200
        1012,         200
        1023,         200
        1033,        -200
        1043,         200
        1053,         200
        1064,        -200
        1074,         200
        1084,         200
        1094,        -200
        1105,        -200
        1116,         200
        1126,         200
        1136,         200
        1146,        -200
        1157,         200
        1168,        -200
        1178,         200
        1188,         200
        1198,         200
        1209,         200
        1220,         200
        1231,         200
        1240,         200
        1251,        -200
        1262,         200
        1273,        -200
        1283,        -200
        1294,        -200
        1305,         200
        1316,        -200
        1328,        -200
        1338,         200
        1348,        -200
        1359,         200
        1371,         200
        1381,         200
        1391,         200
        1402,        -200
        1413,         200
        1424,        -200
        1434,         200
        1444,        -200
        1455,        -200
        1466,         200
        1477,         200
        1487,         200
        1497,         200
        1508,        -200
        1519,         200
        1529,        -200
        1539,         200
        1550,        -200
        1561,         200
        1572,        -200
        1582,        -200
        1592,        -200
        1603,         200
        1614,         200
        1625,        -200
        1635,        -200
        1645,         200
        1656,        -200
        1666,         200
        1677,        -200
        1687,        -200
        1696,        -200
        1707,        -200
        1717,        -200
        1727,         200
        1737,        -200
        1746,        -200
        1756,        -200
        1766,         200
        1776,        -200
        1785,         200
        1794,         200
        1803,        -200
        1812,        -200
        1822,         200
        1831,        -200
        1839,         200
        1848,         200
        1857,        -200
        1866,         200
        1875,         200
        1884,        -200
        1892,        -200
        1901,         200
        1910,        -200
        1919,         200
        1928,         200
        1936,        -200
        1944,         200
        1953,         200
        1962,        -200
        1971,         200
        1980,         200
        1988,         200
        1996,         200
        2005,         200
        2014,        -200
        2023,         200
        2032,         200
        2040,        -200
        2049,         200
        2058,         200
        2068,         200
        2077,         200
        2086,         200
        2095,         200
        2104,         200
        2113,        -200
        2123,         200
        2132,         200
        2141,        -200
        2151,         200
        2161,         200
        2171,         200
        2181,         200
        2190,         200
        2200,        -200
        2210,         200
        2221,         200
        2231,         200
        2241,         200
        2251,        -200
        2261,         200
        2272,         200
        2282,         200
        2292,         200
        2303,         200
        2314,        -200
        2325,         200
        2335,         200
        2346,        -200
        2357,         200
        2369,         200
        2379,        -200
        2390,         200
        2401,        -200
        2412,         200
        2424,         200
        2435,        -200
        2446,         200
        2457,         200
        2469,        -200
        2480,         200
        2491,         200
        2501,         200
        2513,         200
        2525,         200
        2536,         200
        2547,         200
        2558,        -200
        2571,        -200
        2582,         200
        2593,         200
        2605,         200
        2617,         200
        2629,         200
        2640,         200
        2652,         200
        2665,        -200
        2677,         200
        2689,         200
        2700,         200
        2713,         200
        2726,        -200
        2738,        -200
        2750,         200
        2763,        -200
        2776,        -200
        2788,         200
        2801,         200
        2814,         200
        2827,         200
        2839,        -200
        2851,         200
        2864,         200
        2877,        -200
        2889,         200
        2901,        -200
        2914,        -200
        2927,         200
        2939,         200
        2952,         200
        2965,         200
        2977,        -200
        2989,        -200
        3002,         200
        3015,        -200
        3028,         200
        3040,         200
